reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
2b54d7b1-83da-448c-800e-eb375801cebd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is very annoying that every time I open your app and click on something it's just same page opening again n again. It was working fine before I buy online a lot from your app. But I don't know what happen now to your app even I have Uninstalled the app and again install still app doesn't work properly. Please do something about it.,1,83,6.24,2019-11-25 05:16:16,,,6.24,most_relevant,com.landmarkgroup.splashfashions
14d977e8-9480-4022-b6db-e78fe8393cb7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"they sent me the wrong item, and they never refunded me the amount and did not bother to pick it up although I followed up several times they just kept on saying next week tell 7 months passed! the sad part is they wasted my money on item I will never wear. And in the app I could see I have a refund request but they have to collect the item and no one did. anyways never again out of principle they seem like they don't care about their customer's as long as they receive the money they are done.",1,30,6.16,2019-08-05 01:14:33,Please accept our sincere apologies. Can you please update the order details here or contact us at support@splashfashions.com so that we can have a look into this right away?,2019-08-07 17:12:15,6.16,most_relevant,com.landmarkgroup.splashfashions
2bb9f4bc-fadd-4084-8232-6c55f725db25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app is just not working from the homepage. Only when selecting the notifications, am I able to view the products. If I start the app afresh, the app is just crashing. Tried reinstalling the app still, the issue is not resolved, can share a screenshot if needed.",1,71,6.21,2019-10-24 15:16:23,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on  support@splashfashions.com, Along with your Device Model, App version, and OS  so that we can get in touch with you and resolve the issue.",2019-10-31 10:50:29,6.21,most_relevant,com.landmarkgroup.splashfashions
ccb715be-d043-4a7b-b96d-fb0f21ce6488,Arun Philip,https://play-lh.googleusercontent.com/a/ACg8ocJRqCPF8CohxaZADY9AHt3Z9BzL6kDx30_irA7B-QFg3pRbZw=mo,"I wish if I could give 0 stars. One of the worst shopping experience ever. Purchased something, promised delivery the next day, it's been 4 days and still no update from their side. Tracking option says the item is undelivered. Worst customer service ever. The customer agents does not know any update on the delivery. Such a dissapoitment. If you can't deliver the item please return the money.",2,149,7.61,2023-03-18 17:11:36,"Hi,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@splashfashions.com and we promise to get this resolved quickly.",2023-03-24 16:01:44,7.61,most_relevant,com.landmarkgroup.splashfashions
fc60125e-fb09-4599-9029-612c0eddd71f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tried to complain within the app for the wrong delivery but doesnt have that function so much for customer satisfaction. Refunded the item instore but got less on the item because the item that got delivered was cheaper than the one in my cart. Im not sure if logistics between the app, store, and warehouse is done right or not done at all..this is so dissappointing in my part since I've been shopping mostly in splash in the past 7years and the first experience on your app is this..",2,14,6.24,2019-11-28 19:52:50,"We would like to thank you for using our online shopping platform. If you experience any dissatisfaction, please contact our customer care at support@centrepointstores.com.",2020-01-12 15:08:40,6.24,most_relevant,com.landmarkgroup.splashfashions
c884df7f-8a5b-451e-9051-5a42319af56d,Joselito Cruz,https://play-lh.googleusercontent.com/a-/ALV-UjWm3oasVFwcG6W7R2tlRFn4BVn4CSE54Ch9YEhjLArylUSoxWs,"Very slow, can't browse products👎👎👎 I no longer use the app, I log in via web browser, more faster.",1,9,8.51,2024-08-16 13:47:36,"Hey, thanks for writing a review. Sometimes, the app may be slow but such instances are rare. If it happens too often, please let us know at support@splashfashions.com. We'll have things investigated.",2024-08-16 13:45:29,8.51,most_relevant,com.landmarkgroup.splashfashions
86b8223c-1610-4d18-b758-622d8cdba67f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SCAM ALERT!!!                             Landmark Group online shopping is a SCAM!!!    they list items online and when u purchased them, they send u an email that the order was cancelled and does not refund the money to the bank account rather keeps the money with them. then either u have to forget about your money or forcibly make another purchase from them. How stupid can these people get? All Landmark group apps are a total disaster. How can they not make a proper app? It seems they are scamming people and the apps are designed exactly for that.  Stay away from landmark group apps for online shopping",1,10,6.10,2019-01-09 13:04:46,"Hi Abdul, we are sorry for this experience. Can you please share with us the order ID for us to check these canceled items?",2019-01-10 10:09:51,6.10,most_relevant,com.landmarkgroup.splashfashions
d80cee6f-64bb-44fc-a16c-4de6aa6641fd,Hassan Shahzad,https://play-lh.googleusercontent.com/a-/ALV-UjXKtATk9PKRPKnJ5CodiahC2UEPDz17fFiBDc2mD6K0-nN_ouY,"Very buggy. If we minimize even for a second, app restarts. When click of any product, take too much time to load. Tried to buy and pay through credit card, minimized to check the card number, app get back to home. Can't move the images when in large mode.",1,52,7.35,2022-04-27 06:53:01,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on support@centrepointstores.com so that we can get in touch with you and resolve the issue.",2022-04-28 12:37:02,7.35,most_relevant,com.landmarkgroup.splashfashions
c05ee559-1b9f-4cf2-aadf-37a34e71af55,Languer Imene,https://play-lh.googleusercontent.com/a/ACg8ocKaBieCAFo_JM8BFoRh9PM0nXzjrxlw89DejOnHS3-DhG5QuQ=mo,When i tried to select the country qatar was not in the list !,3,0,8.59,2024-10-16 00:43:38,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@SplashFashions.com to enable us to assist you further.",2024-10-16 19:05:01,8.59,most_relevant,com.landmarkgroup.splashfashions
d0f0c4d4-c5b1-4544-9db8-a7cdbde1c942,Shehariyar Shajahan,https://play-lh.googleusercontent.com/a-/ALV-UjWhwbimehWLaOVXCnnxYqFtudVBjALCc44VuTk1hVAL44UtAVsd,"Requested for order status 3 times, never received any updates, everytime when I inquire their response is 'will update to you soon' , still no response.(no emails,no phone calls) Seems like they are not interested in delivering the order after getting paid. Other apps and services give atleast an update of there is delay, this doesn't. I don't know what's the use of customer service if they can't provide me an update for the items ordered. disappointed!!!",1,58,7.45,2022-07-02 12:21:47,We apologize for the disappointment. Please share the order details with us at support@centrepointstores.com. We will get in touch with you and do the needful. Thanks.,2022-07-02 12:25:57,7.45,most_relevant,com.landmarkgroup.splashfashions
57a648ec-3da6-4e41-81b9-7dd36d4a0368,ismail tsuma,https://play-lh.googleusercontent.com/a/ACg8ocJ0onEwAwLdJ57gTixZgBUxj8bMklP3TufGrz4TjsQ3YlEeRg=mo,more than just an online stores,5,5,8.59,2024-10-27 19:23:20,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-10-29 13:18:07,8.59,most_relevant,com.landmarkgroup.splashfashions
4079caa0-1ff1-4d80-9909-61d06a5cab96,Noshaba Malik,https://play-lh.googleusercontent.com/a/ACg8ocJi_U-e5yQzFy5caBKNyNP9DiLtt5h3s1ZuByl6Oc5WPzsIVw=mo,"Worst experience online,the stuff is too much cheaper I think the 10 item is much better than. Don't have any contact number to replace or change the oder,also delivery boy don't know where he pick my oder,I want to change my oder,I have size issue and the stuff is look too much cheaper quality.",1,51,7.35,2022-04-23 01:32:04,"Hi,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@centrepointstores.com and we promise to get this resolved quickly.",2022-04-24 20:02:12,7.35,most_relevant,com.landmarkgroup.splashfashions
2e022e9d-c864-4eec-a512-ea7914c572d6,Carmen Clarke,https://play-lh.googleusercontent.com/a-/ALV-UjX4whHXh9rRIdQkKxUP_XjGTYO-7A-DVKJ-dzBkksi4aajHsp46,"I made an order on the Splash app and the driver called to deliver but at the time i was working and couldn't answer the call. There was no attempt to contact me again regarding my order. I contacted the customer care centre and informed them, they dropped the call and i called back. I informed them of my problem. Nothing was done to resolve the issue. Nobody contacted me again. After about a week i was informed my order was cancelled as nobody could contact me? Seriously? Im very disappointed.",1,69,7.9,2021-03-17 19:46:41,"Dear Carmen, apologies for the inconvenience caused, we will ensure the issue is resolved on priority. Please share your details (order ID) along with the issue over an email at www.splashfashions.com, alternatively you can also reach out to us through calls or chats. Thank you for reaching out and we wish you a great day.",2021-03-17 21:45:44,7.9,most_relevant,com.landmarkgroup.splashfashions
fee9944a-5a79-443e-ab58-c2fda8f8772f,Safwan Dawood,https://play-lh.googleusercontent.com/a-/ALV-UjU7vOWHrLp-ceHNM1kI-wua-8F0AiMHRzWxQAoiOtDWAVqGW6bK,"Really disappointed and frustrated! I ordered online on 14th Nov. Delivery shown on 15th Nov, but got it on 16 Nov. The items I ordered wasn't perfect fit for me. So I requested return and I selected shukran wallet for instant refund. It's been one week, I haven't received my refund yet. If it was gonna take time, then please don't misguide people on the name of 'instant refund in Shukran wallet.' if I don't get my refund in 2days, then I will file a complaint to police and consumer court.",1,4,7.51,2022-11-24 14:32:20,We apologize for the disappointment. Please share the order details with us at support@splashfashions.com. We will get in touch with you and do the needful. Thanks.,2022-11-25 11:55:33,7.51,most_relevant,com.landmarkgroup.splashfashions
3970cc13-11e9-4d3e-a86e-93b13dd20c6d,Risnan Rafeek,https://play-lh.googleusercontent.com/a/ACg8ocLGGiyGiiZw6MocdfSdEc9b-d2XuUUTNDoAmWy0L1XMiASawA=mo,"Delivery was very bad . He call me before 2 days still he didn't give me the product, very bad customer service. going to cancel the product.",1,5,8.51,2024-09-04 20:33:45,,,8.51,most_relevant,com.landmarkgroup.splashfashions
4c606f6f-3afb-441a-9666-c2dd5015b29f,akshay kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVIM7pwIYWl6rlxvNZRrrNwTITCuqJsEcpdyksAJj4xwkvQVw,very good shop both online and offline. good customer service..very humble giving good offers,5,32,8.51,2024-09-18 00:30:20,,,8.51,most_relevant,com.landmarkgroup.splashfashions
7632f514-c88f-4f06-b27a-571e44fe6992,B,https://play-lh.googleusercontent.com/a-/ALV-UjW2RS6iEkA6lmp_l7k4LXlpbRetIemxeG31TwhKHpUvpma8jl3CiQ,"Invalid application to use, many problems. I cannot open my cart to complete the purchase. I also cannot open the preferences menu just a lot of bugs",1,0,,2024-07-31 01:26:36,"Hi, we are sorry that you're having issues with the app. Can you write to us at support@splashfashions.com. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.",2024-07-31 11:38:56,,most_relevant,com.landmarkgroup.splashfashions
eaac8c40-64e1-44bb-8444-7c9712ce8ec1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Overall this is a good app that provides good knowledge about the clothes that are available with the brand. But it would be great if you introduced a refine/filter option that would allow the user to refine their clothes such as pants/trousers according to the pants length.,4,70,6.25,2020-01-13 23:19:36,,,6.25,most_relevant,com.landmarkgroup.splashfashions
f28fadf4-bd44-446f-9c6f-22b59526d12c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not user friendly app at all, has raised a complain that the app doe not open on wifi. Someone please visit SHEIN app and have a look if u are on a shopping cart page and then u view an item in ur basket and try to go back it takes you to the history of last what u have seen Very annoying app.. All landmark app have the same problem.. Get it resolved. Also if ur app is having a problem ur website should be accessible, when u access the web site it takes u to the app.Please fix ur app",1,24,6.24,2019-11-27 23:20:40,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@centrepointstores.com to enable us to assist you further.",2020-01-12 15:09:38,6.24,most_relevant,com.landmarkgroup.splashfashions
f351522c-b18e-4448-bab5-0c99aebeb792,sarah alsulaiman,https://play-lh.googleusercontent.com/a/ACg8ocLIYtHIYmPfJ4DcPp-LmrGbJqNRbYNigKFPcz8VXmZI7qzBw68=mo,There are problems with the app. It is not possible to browse easily,1,6,8.51,2024-08-05 01:08:58,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@splashfashions.com to enable us to assist you further.",2024-08-06 02:36:09,8.51,most_relevant,com.landmarkgroup.splashfashions
d9b38739-a542-47af-9203-ffb34c97b9aa,Viorica Les,https://play-lh.googleusercontent.com/a-/ALV-UjVXqPqf3zm33jahK27EAghr9L9UmfkUSiEFB0rNHWAyla5Q-ejMcw,"Hello, I put an order on 20th of May on your Splash app. After 1 week I canceled it as it was never delivered. I didnt get my money back not even after 1 month! I paid with PayPal so it's not about the bank, you just dont give back the money, almost 100 USD.That's an embarrassing situation! Update: I send again as many times requests, your agent told me the money are in my bank account. Lies again, as I paid with PayPal, so no money in there! GIVE ME BACK MY MONEY!!!",1,10,,2020-06-22 14:52:28,We apologize for the disappointment. Please share the order details with us at support@splashfashions.com . We will get in touch with you and do the needful. Thanks.,2020-06-21 16:33:31,,most_relevant,com.landmarkgroup.splashfashions
ec91223d-99ab-4b83-a150-5e12e30dbc29,Ahmed Alahmary,https://play-lh.googleusercontent.com/a-/ALV-UjV_xeBQ0KdBBgZf5z5DHUcEHXAZrDhn409xT4ZpkB6Gl7Dw6U3O,Good app. Needs to become a native app,4,2,8.59,2024-10-26 21:25:43,Thank you so much for taking the time to leave us feedback.,2024-10-27 14:17:21,8.59,most_relevant,com.landmarkgroup.splashfashions
09d5f3ec-240e-43a5-9a85-3248e5bdb638,Shiyas Rehman P A,https://play-lh.googleusercontent.com/a-/ALV-UjUVqHHBEHAjXzfZhLYWOS6wRYGdToZKre6D8QLqiS-U89y9C2rd,"Worst online service experience I have seen ever. I have placed order 20th March, by mistaken I provided contact number wrong. Then I have updated my number correctly on next day. But they delivered to someone else and said its already delivered. I don't understand how they can provide without checking customer details even have given current address. Terrible experience 😪",1,48,7.35,2022-03-25 12:58:00,"Hi,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@centrepointstores.com and we promise to get this resolved quickly.",2022-04-02 19:19:38,7.35,most_relevant,com.landmarkgroup.splashfashions
7b7a4266-1ec6-44da-982e-342105d9537a,javed ars,https://play-lh.googleusercontent.com/a-/ALV-UjUOgz_UHO3dGBwzHkwXcs-see_Z3wknRUFYcmR1WJdItGm26JXl,"Main drawback of splash is there is no replacement facilities. Better take a little effort and visit shop and buy. If the stuff not recived with correct size and you need replacement even we ready to visit any shop for replacement, they don't have options for that. My online experience with splash is bed. I will never use online shopping. Their details of products is not that much accurately. I can give 1 star. Sorry splash mangment.",1,15,7.35,2022-04-25 00:52:03,"Hi,
Please help us understand the the issue you are facing in depth. Please share the detailed issue by writing to support@centrepointstores.com. We'll ensure to look into it with utmost priority.
Thanks!",2022-04-28 12:33:58,7.35,most_relevant,com.landmarkgroup.splashfashions
d5e48f0f-72e7-4328-8b19-20536dd787bb,Joyce Vargas,https://play-lh.googleusercontent.com/a/ACg8ocLqg7nAl9l2JRFTVIdce-9tQLz0yvb1zfgTjhS3dBejvlPDpA=mo,worst online shopping app . i orderd for pick up and they said they will inform me if it is ready for pick up and even gave me a 2 to 3 days for it and it was already payed but its taking a long time ive been asking customer service and they just give me the same answer every time . its been more than a week since i orderd . it seems like they dont care about your order once you already payed it .,1,2,,2022-10-08 02:14:15,,,,most_relevant,com.landmarkgroup.splashfashions
70b754b4-12e0-47a1-8f88-f3a42b43d71f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I was given the wrong products, not the wrong size, entirely different product.Contacted them to rectify the issue, they asked to contact them after 2 days. I requested them to get me the right products to which their policy is they will refund the money which will be credit back in 4-15 days without giving the right products and take the wrong products back.They mess up but the customer has to deal with their mess by wasting their time, waiting for their money while having nothing they wanted.",1,19,6.14,2019-06-02 19:23:08,"Hi Joe, we are sorry for this experience. Please share with us the order ID to further assist you.",2019-06-03 11:24:55,6.14,most_relevant,com.landmarkgroup.splashfashions
b9b9035b-de6f-4a1d-b8a8-295de1f07336,INFORMATIVE C,https://play-lh.googleusercontent.com/a-/ALV-UjUniSzUVgJT3EyqzrtxMiYTNhN9GFpHA72WL-vhO4PrGLzTmabP,Initially I liked the app but from the past few months I am unable to open the app. I just tap the app and it just shows the opening screen even for hours. I am disappointed with app management. Kindly fix this.,1,39,7.5,2020-11-11 21:11:39,"Hi , We apologize for the inconvenience you have faced, We request you share the details, Screenshot of the error of your issue along with app version, Android and device model by writing to us at support@centrepointstores.com so that we can investigate it & assist you in the best possible way,",2020-11-12 22:14:54,7.5,most_relevant,com.landmarkgroup.splashfashions
d05cec0a-69d0-40ed-a1d2-0f77c08d11c8,MUHAMMED AFSAL,https://play-lh.googleusercontent.com/a-/ALV-UjUN4NVjYW_spmzUqWLRn3w4PPWXOVLRSEf9LVG089-uHt7MqkBy,"Worst delivery service. Ordered an item before 20 days, I haven't received item. My money is stuck, as I can't cancel my order for cash refunding. Even, After sending complaint, no one is responded. Really waste of time...",1,13,7.7,2021-01-29 02:31:11,"Hi,
Sorry to hear that! We request that you please help us with your order/shipment number at support@splashfashions.com. We will get back to you at the earliest.",2021-01-29 21:08:11,7.7,most_relevant,com.landmarkgroup.splashfashions
d4a6e8e8-5f1d-4c44-bf41-78c7844a326b,Parul Sailesh,https://play-lh.googleusercontent.com/a/ACg8ocL3BnxNqqGdHOMRF1uORPFloIsxJeldjQec8KDHhONt6F_QoAju=mo,The worse customer service of splash online shopping.I will neverever shop online from splash again! I have paid cash on delivery and as they say if we pay cash we get cash back on return.But when I went to store they refused to give me cash back and refused to take the items back after 1 hr of argument they asking me to call customer service n request for return.i requested online return n they collected items but when I got email for refunded vouchers in the list 1 item was not added for refun,1,32,7.35,2022-04-04 01:37:10,We apologize for the disappointment. Please share the order details with us at support@centrepointstores.com. We will get in touch with you and do the needful. Thanks.,2022-04-13 14:56:37,7.35,most_relevant,com.landmarkgroup.splashfashions
1ceb0172-39a5-4040-9b64-52315129a322,Elmar Lucas,https://play-lh.googleusercontent.com/a/ACg8ocKBX2BWz8bsWjGv_BwJ0e8uCSJGTg-Rwr6P9BaERgy5Dmh54g=mo,"Still waiting for the delivery that was schedule within the day!!.. Customer Service, name MAIS.. is not helpful as he/she is.. he/she keep the customer hanging on chat.. and the issue was not resolved he/she says it resolved.. not a good customer service.. got disappointed.. not a good experience. Was about to cancel my order all he/she says is you can refuse not to accept the order.. how can you earn a loyalty from customer if like this.. super worst customer service i experienced..",1,6,7.35,2022-04-24 16:03:21,"Hi,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@centrepointstores.com and we promise to get this resolved quickly.",2022-04-24 20:02:55,7.35,most_relevant,com.landmarkgroup.splashfashions
45e9129a-09eb-4742-9d24-6674e381006a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"its worst shoping experience to buy online from splash. i would recomend never buy from them online. the reasons. 1. they will accept the order and after three days of waisting time they will come up that items are not in stock. whats the point of accepting order and deduct the payment if items are not in stock... time waisting at all. 2.Refund policy is poor. refund will only happen in 15 days... using the customers money for 15 days... nightmare,.. 3..poor delivery time frames..",1,15,6.14,2019-05-27 10:22:35,"Hi, we are sorry for this experience. Please share with us the order ID to further assist you.",2019-05-27 11:37:11,6.14,most_relevant,com.landmarkgroup.splashfashions
efbf5d49-9917-4058-8ef5-d4b1c5cef5c3,UmIbrahim,https://play-lh.googleusercontent.com/a-/ALV-UjX7wcBRih2526-SZnfq1O-TZgN4xKoi34PQCzF3PTkdRQN948jf,"I agree with the other views. Very bad customer service. I have also returned my items back with no refund. Every time I call customer service, I am told it reached the warehouse and will get back to you. Its been a week and still waiting. No body is bothered to reply back to my emails. I regret buying from splash and will never buy again.",1,41,7.8,2021-02-22 23:18:09,"Hi UmIbrahim,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@centrepointstores.com and we promise to get this resolved quickly.",2021-02-23 20:24:13,7.8,most_relevant,com.landmarkgroup.splashfashions
ce42e235-75d5-4be4-97fe-3c28cdad28f9,Hana Zakiya,https://play-lh.googleusercontent.com/a-/ALV-UjWKbehOLCFzwz0iU59c4qMe5CJ5-MWcFxWdWow-LOnfvCciO4S3,"Very bad experience, used to buy from splash store very often, but when ordered online, i got damaged clothing, very sad that this happened, probably never gonna buy from splash or wont recommend others to buy from centrepoint again.",1,9,7.0,2020-07-28 19:14:23,"Hi,
Sorry to hear that! We request that you please help us with your order/shipment number at support@splashfashions.com. We will get back to you at the earliest.",2020-08-26 12:27:51,7.0,most_relevant,com.landmarkgroup.splashfashions
6e72282c-943a-440e-9600-56c1a61c8881,Anwar Hussain,https://play-lh.googleusercontent.com/a-/ALV-UjXWOYFXb_B1mriVg3Cbj8tx9LcyGYrtx4D7eLFbB9NE_gSht_uB,"it's a very good apps for online shopping, and here buying any products can very easily, I like it🌸",5,26,8.57,2024-10-08 02:01:28,Thank you so much for your feedback.,2024-10-08 12:49:28,8.57,most_relevant,com.landmarkgroup.splashfashions
33c8665a-e75e-4289-806d-32fb71beed1c,Yadukanth K.P,https://play-lh.googleusercontent.com/a-/ALV-UjUTBxbZKn0ocjeFTPVoL8xUGyw-rTYdWBy6yClUzKbldo6VOpVbXA,"I ordered some clothes worth of 250 from splash on 4th march and the delivery date shown was 5th march.Next day it showed shipped and will be delivered soon,but after that I got a message saying due to some address issues they couldnt deliver it and will get back to me soon.But its been 4days and not delivered yet.It was a prepaid order and there is no option for a cancellation.I tried sending mails also and they are replying they need some time to figure it out,lol. Worst experiance.",1,4,7.51,2023-03-08 03:12:45,,,7.51,most_relevant,com.landmarkgroup.splashfashions
0f5fb87f-61a5-4429-bf08-69fe1822ae36,asheem naushad,https://play-lh.googleusercontent.com/a/ACg8ocK2hYAV6vf2ab2RBrmewUxIuk21sOzkWBKNd20tar6QroWXFg=mo,Please don't use the click and collect option at the store in Burjman Center it won't be available to collect on the promised time. I had faced this issue twice with the above store. Every time I give the option to collect for Burjman the delivery will be delayed by at least 5 days.,1,2,,2023-07-01 21:29:17,,,,most_relevant,com.landmarkgroup.splashfashions
4a7d2752-ae36-41c4-b677-5f2246d0b405,Imran Shaikh,https://play-lh.googleusercontent.com/a/ACg8ocK9DiJQ_RUrDYuAdVr22jmhTVvJe3LnyWa3Y2BlvUcuA5GWo4GT=mo,Pathetic service I ordered for the same day delivery but since 2days I am waiting for the delivery. My money already got deducted and there's no communication from website for my order and I am unable to connect to customer service very very disappointed. I'll not recommend anyone to use website or app to purchase anything.,1,3,,2022-04-14 20:58:57,"Hi,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@centrepointstores.com and we promise to get this resolved quickly.",2022-04-17 17:30:12,,most_relevant,com.landmarkgroup.splashfashions
df953ff2-5e63-465e-8541-29cb09914308,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I ordered some items here and its says only 1 stock left, I hurried to buy it and then after I recheck my order list to confirm when they'll ship it, I just saw that they partially cancelled the item that I buy, then after I re-order again but they put out of stock. I order early this morning July 16, 2019 (6AM)",1,11,6.16,2019-07-16 22:17:52,"Hi, we apologize for any issue you might be having! Please share with us the order details and we will help you in the best possible manner.",2019-07-22 17:05:39,6.16,most_relevant,com.landmarkgroup.splashfashions
4d3b7c73-54a8-49c7-b65b-c94e821306ec,Kevin Ray Albert Dajan,https://play-lh.googleusercontent.com/a-/ALV-UjXd5PJ4Rihfefy_NSatpxSxQNIcZtqsQ13NGgfILzKdB8JzrQi-,"OTHER CUSTOMERS BEWARE! I'M NEVER BUYING FROM THIS COMPANY EVER AGAIN! I have received the wrong item design upon delivery, returned it then no refund issued! Trying to twist the the situation to make the customer suffer the incompetence of your staff is unacceptable. Your warehouse staff should check the box content upon sending it to the customer. when handling this kind of situation and you let the customer suffer for your very dishonest and incompetent staff!",1,1,,2023-03-08 22:05:12,"Hi,
Sorry to hear that! We request that you please help us with your order/shipment number at support@splashfashions.com. We will get back to you at the earliest.",2023-03-09 15:47:56,,most_relevant,com.landmarkgroup.splashfashions
61a4a973-5002-44c2-9a6c-c84d45f1f107,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,well I'm suprised about the negative reviews I am a frequent shopper with landmark and I've never had an issue with all their stores especially max shoemart and splash. I've returned a number of items and even when it was my fault at times they always helped change return or refund. average 2-3 days,5,37,6.10,2019-01-05 10:45:05,,,6.10,most_relevant,com.landmarkgroup.splashfashions
bbd01c66-bd3e-4c16-ab7b-a72112a66440,Vitumbiko Gondwe,https://play-lh.googleusercontent.com/a-/ALV-UjWTxvClh8h43xKavYEAZRhjzD2Zswj1EK22RBt9LKE-YK3CMSIo,"Worst App ever..,ordered a next day delivery only to take 3 days without being delivered,called customer service only to be told delivery is delayed because its a weekend,as if when they were accepting the order on a Friday they never knew the next day is a Saturday. Someone is sleeping on their job. I wouldn't recommend this APP to anyone.",1,35,7.47,2022-07-31 13:50:49,,,7.47,most_relevant,com.landmarkgroup.splashfashions
84dfa790-10cc-4a69-852c-f92818ae940b,Kruttika Rao,https://play-lh.googleusercontent.com/a-/ALV-UjUpZzGW0P-Adx5Ef3aWDk6hih9VpzkZBXIF51TdTA08nq37A7Lv,It's the slowest app I've ever used. Pages keep getting stuck. So many times my payment doesn't go through because it keeps reverting to the homepage. It's so frustrating to shop on this app 😤,1,64,7.35,2022-03-15 10:52:32,"Please clear the data and cache for your app by going to your phone settings. This should resolve your issue. In case you are still facing the problem, please contact us at support@centrepointstores.com with your contact details and relevant screenshots.",2022-03-17 18:28:39,7.35,most_relevant,com.landmarkgroup.splashfashions
22f8be9e-d600-4b8a-8110-8cd9321da372,Mark Koh,https://play-lh.googleusercontent.com/a/ACg8ocKuF-PPKEm2zz9EKR8eO_n1bpftoGNZ-RkIYqXMMvwcmHZCyg=mo,"Always hang up! If u want to check out and save later some items, it will hang up. Need to restart the phone in order to proceed again. Once it is in yout basket u cannot remove it otherwise it will hang up. Worse app in on line store.",1,5,7.3,2020-08-24 16:53:49,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@splashfashions.com to enable us to assist you further.",2020-08-26 12:18:17,7.3,most_relevant,com.landmarkgroup.splashfashions
cdf76a9c-b272-4d81-a99c-72347a7256af,Jessica Valdeleon,https://play-lh.googleusercontent.com/a-/ALV-UjV16rIHDU73EzxPjqR3zVS_Rhpm-rQc8UzCrsg3CLzv7OR3buQhmw,"I tried to buy some items online just few hours ago. While placing the order and entering my details, the app is keep on coming back to home page! i tried again and finally after 3 attempts it went through. I choose to pay by card and it went well. Few minutes ago, i received a message from SPLASH that my order WAS NOT SUCCESSFULLY PROCESSED. Please explain WHY???",1,110,7.29,2021-12-28 18:14:02,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@centrepointstores.com to enable us to assist you further.",2022-01-04 17:18:32,7.29,most_relevant,com.landmarkgroup.splashfashions
